service_id,date,exception_type
C87518AHCWA-0011,20250327,1
C87518AHCWA-0011,20250331,1
C87518AHCWA-0011,20250401,1
C87522AVVMAA-091,20250223,1
C87536AHCMAA-101,20250224,1
C87536AHCMAA-101,20250225,1
C87536AHCMAA-101,20250226,1
C87536AHCMAA-101,20250227,1
C87537APPMAA-101,20250228,1
C87539AVVMAA-101,20250223,1
C87569AHCMAA-111,20250224,1
C87569AHCMAA-111,20250225,1
C87569AHCMAA-111,20250226,1
C87569AHCMAA-111,20250227,1
C87599AHPHM-0011,20250224,1
C87599AHPHM-0011,20250225,1
C87599AHPHM-0011,20250226,1
C87599AHPHM-0011,20250227,1
C87599AHPHM-0011,20250228,1
C87599AHPHM-0011,20250303,1
C87599AHPHM-0011,20250304,1
C87599AHPHM-0011,20250305,1
C87599AHPHM-0011,20250306,1
C87599AHPHM-0011,20250307,1
C87599AHPHM-0011,20250310,1
C87599AHPHM-0011,20250311,1
C87599AHPHM-0011,20250312,1
C87599AHPHM-0011,20250313,1
C87599AHPHM-0011,20250314,1
C87599AHPHM-0011,20250317,1
C87599AHPHM-0011,20250318,1
C87599AHPHM-0011,20250319,1
C87599AHPHM-0011,20250320,1
C87599AHPHM-0011,20250321,1
C87599AHPHM-0011,20250324,1
C87599AHPHM-0011,20250325,1
C87599AHPHM-0011,20250326,1
C87599AHPHM-0011,20250327,1
C87599AHPHM-0011,20250328,1
C87599AHPHM-0011,20250331,1
C87599AHPHM-0011,20250401,1
C87608ASVHM-0011,20250223,1
C87608ASVHM-0011,20250301,1
C87608ASVHM-0011,20250302,1
C87608ASVHM-0011,20250308,1
C87608ASVHM-0011,20250309,1
C87608ASVHM-0011,20250315,1
C87608ASVHM-0011,20250316,1
C87608ASVHM-0011,20250322,1
C87608ASVHM-0011,20250323,1
C87608ASVHM-0011,20250329,1
C87608ASVHM-0011,20250330,1
C87624AHPHM-0011,20250224,1
C87624AHPHM-0011,20250225,1
C87624AHPHM-0011,20250226,1
C87624AHPHM-0011,20250227,1
C87624AHPHM-0011,20250228,1
C87624AHPHM-0011,20250303,1
C87624AHPHM-0011,20250304,1
C87624AHPHM-0011,20250305,1
C87624AHPHM-0011,20250306,1
C87624AHPHM-0011,20250307,1
C87624AHPHM-0011,20250310,1
C87624AHPHM-0011,20250311,1
C87624AHPHM-0011,20250312,1
C87624AHPHM-0011,20250313,1
C87624AHPHM-0011,20250314,1
C87624AHPHM-0011,20250317,1
C87624AHPHM-0011,20250318,1
C87624AHPHM-0011,20250319,1
C87624AHPHM-0011,20250320,1
C87624AHPHM-0011,20250321,1
C87624AHPHM-0011,20250324,1
C87624AHPHM-0011,20250325,1
C87624AHPHM-0011,20250326,1
C87624AHPHM-0011,20250327,1
C87624AHPHM-0011,20250328,1
C87624AHPHM-0011,20250331,1
C87624AHPHM-0011,20250401,1
C87624AVCHM-0011,20250223,1
C87624AVCHM-0011,20250224,1
C87624AVCHM-0011,20250225,1
C87624AVCHM-0011,20250226,1
C87624AVCHM-0011,20250227,1
C87624AVCHM-0011,20250302,1
C87624AVCHM-0011,20250303,1
C87624AVCHM-0011,20250304,1
C87624AVCHM-0011,20250305,1
C87624AVCHM-0011,20250306,1
C87624AVCHM-0011,20250309,1
C87624AVCHM-0011,20250310,1
C87624AVCHM-0011,20250311,1
C87624AVCHM-0011,20250312,1
C87624AVCHM-0011,20250313,1
C87624AVCHM-0011,20250316,1
C87624AVCHM-0011,20250317,1
C87624AVCHM-0011,20250318,1
C87624AVCHM-0011,20250319,1
C87624AVCHM-0011,20250320,1
C87624AVCHM-0011,20250323,1
C87624AVCHM-0011,20250324,1
C87624AVCHM-0011,20250325,1
C87624AVCHM-0011,20250326,1
C87624AVCHM-0011,20250327,1
C87624AVCHM-0011,20250330,1
C87624AVCHM-0011,20250331,1
C87626ASZHM-0011,20250301,1
C87626ASZHM-0011,20250308,1
C87626ASZHM-0011,20250314,1
C87626ASZHM-0011,20250315,1
C87626ASZHM-0011,20250322,1
C87626ASZHM-0011,20250329,1
C87626AVVHM-0011,20250223,1
C87626AVVHM-0011,20250302,1
C87626AVVHM-0011,20250309,1
C87626AVVHM-0011,20250315,1
C87626AVVHM-0011,20250316,1
C87626AVVHM-0011,20250323,1
C87626AVVHM-0011,20250330,1
C87735AVVYM-0041,20250223,1
C87853AHPKYM-011,20250224,1
C87853AHPKYM-011,20250225,1
C87853AHPKYM-011,20250226,1
C87853AHPKYM-011,20250227,1
C87853AHPKYM-011,20250228,1
C87853AHPKYM-011,20250303,1
C87853AHPKYM-011,20250304,1
C87853AHPKYM-011,20250305,1
C87853AHPKYM-011,20250306,1
C87853AHPKYM-011,20250307,1
C87853AHPKYM-011,20250310,1
C87853AHPKYM-011,20250311,1
C87853AHPKYM-011,20250312,1
C87853AHPKYM-011,20250313,1
C87853AHPKYM-011,20250314,1
C87853AHPKYM-011,20250324,1
C87853AHPKYM-011,20250325,1
C87853AHPKYM-011,20250326,1
C87853AHPKYM-011,20250327,1
C87853AHPKYM-011,20250328,1
C87853AHPKYM-011,20250331,1
C87853AHPKYM-011,20250401,1
C87874AHPHM-0011,20250224,1
C87874AHPHM-0011,20250225,1
C87874AHPHM-0011,20250226,1
C87874AHPHM-0011,20250227,1
C87874AHPHM-0011,20250228,1
C87874AHPHM-0011,20250303,1
C87874AHPHM-0011,20250304,1
C87874AHPHM-0011,20250305,1
C87874AHPHM-0011,20250306,1
C87874AHPHM-0011,20250307,1
C87874AHPHM-0011,20250310,1
C87874AHPHM-0011,20250311,1
C87874AHPHM-0011,20250312,1
C87874AHPHM-0011,20250313,1
C87874AHPHM-0011,20250314,1
C87874AHPHM-0011,20250317,1
C87874AHPHM-0011,20250318,1
C87874AHPHM-0011,20250319,1
C87874AHPHM-0011,20250320,1
C87874AHPHM-0011,20250321,1
C87874AHPHM-0011,20250324,1
C87874AHPHM-0011,20250325,1
C87874AHPHM-0011,20250326,1
C87874AHPHM-0011,20250327,1
C87874AHPHM-0011,20250328,1
C87874AHPHM-0011,20250331,1
C87874AHPHM-0011,20250401,1
C88021AHPMAA-041,20250224,1
C88021AHPMAA-041,20250225,1
C88021AHPMAA-041,20250226,1
C88021AHPMAA-041,20250227,1
C88021AHPMAA-041,20250228,1
C88021AHPMAA-041,20250303,1
C88021AHPMAA-041,20250304,1
C88021AHPMAA-041,20250305,1
C88021AHPMAA-041,20250306,1
C88021AHPMAA-041,20250307,1
C88021AHPMAA-041,20250310,1
C88021AHPMAA-041,20250311,1
C88021AHPMAA-041,20250312,1
C88021AHPMAA-041,20250313,1
C88021AHPMAA-041,20250314,1
C88021AHPMAA-041,20250317,1
C88021AHPMAA-041,20250318,1
C88021AHPMAA-041,20250319,1
C88021AHPMAA-041,20250320,1
C88021AHPMAA-041,20250321,1
C88021AHPMAA-041,20250324,1
C88021AHPMAA-041,20250325,1
C88021AHPMAA-041,20250326,1
C88021AHPMAA-041,20250327,1
C88021AHPMAA-041,20250328,1
C88021AHPMAA-041,20250331,1
C88021AHPMAA-041,20250401,1
C88021AVCMAA-041,20250223,1
C88021AVCMAA-041,20250224,1
C88021AVCMAA-041,20250225,1
C88021AVCMAA-041,20250226,1
C88021AVCMAA-041,20250227,1
C88021AVCMAA-041,20250302,1
C88021AVCMAA-041,20250303,1
C88021AVCMAA-041,20250304,1
C88021AVCMAA-041,20250305,1
C88021AVCMAA-041,20250306,1
C88021AVCMAA-041,20250309,1
C88021AVCMAA-041,20250310,1
C88021AVCMAA-041,20250311,1
C88021AVCMAA-041,20250312,1
C88021AVCMAA-041,20250313,1
C88021AVCMAA-041,20250316,1
C88021AVCMAA-041,20250317,1
C88021AVCMAA-041,20250318,1
C88021AVCMAA-041,20250319,1
C88021AVCMAA-041,20250320,1
C88021AVCMAA-041,20250323,1
C88021AVCMAA-041,20250324,1
C88021AVCMAA-041,20250325,1
C88021AVCMAA-041,20250326,1
C88021AVCMAA-041,20250327,1
C88021AVCMAA-041,20250330,1
C88021AVCMAA-041,20250331,1
C88022AHCKG-1041,20250224,1
C88022AHCKG-1041,20250225,1
C88022AHCKG-1041,20250226,1
C88022AHCKG-1041,20250227,1
C88024ASZMAA-041,20250301,1
C88024ASZMAA-041,20250308,1
C88024ASZMAA-041,20250314,1
C88024ASZMAA-041,20250315,1
C88024ASZMAA-041,20250322,1
C88024ASZMAA-041,20250329,1
C88024AVVMAA-041,20250223,1
C88024AVVMAA-041,20250302,1
C88024AVVMAA-041,20250309,1
C88024AVVMAA-041,20250315,1
C88024AVVMAA-041,20250316,1
C88024AVVMAA-041,20250323,1
C88024AVVMAA-041,20250330,1
C88026APPKG-1041,20250228,1
C88195AHCSzN-051,20250224,1
C88195AHCSzN-051,20250225,1
C88195AHCSzN-051,20250226,1
C88195AHCSzN-051,20250227,1
C88196APPSzN-051,20250228,1
C88199AHCSzN-111,20250224,1
C88199AHCSzN-111,20250225,1
C88199AHCSzN-111,20250226,1
C88199AHCSzN-111,20250227,1
C88200APPSzN-111,20250228,1
C88241AVVYM-0081,20250223,1
C88241AVVYM-0081,20250302,1
C88241AVVYM-0081,20250309,1
C88241AVVYM-0081,20250316,1
C88241AVVYM-0081,20250323,1
C88241AVVYM-0081,20250330,1
C88468AHPCsZ-011,20250224,1
C88468AHPCsZ-011,20250225,1
C88468AHPCsZ-011,20250226,1
C88468AHPCsZ-011,20250227,1
C88468AHPCsZ-011,20250228,1
C88468AHPCsZ-011,20250303,1
C88468AHPCsZ-011,20250304,1
C88468AHPCsZ-011,20250305,1
C88468AHPCsZ-011,20250306,1
C88468AHPCsZ-011,20250307,1
C88468AHPCsZ-011,20250310,1
C88468AHPCsZ-011,20250311,1
C88468AHPCsZ-011,20250312,1
C88468AHPCsZ-011,20250313,1
C88468AHPCsZ-011,20250314,1
C88468AHPCsZ-011,20250317,1
C88468AHPCsZ-011,20250318,1
C88468AHPCsZ-011,20250319,1
C88468AHPCsZ-011,20250320,1
C88468AHPCsZ-011,20250321,1
C88468AHPCsZ-011,20250324,1
C88468AHPCsZ-011,20250325,1
C88468AHPCsZ-011,20250326,1
C88468AHPCsZ-011,20250327,1
C88468AHPCsZ-011,20250328,1
C88468AHPCsZ-011,20250331,1
C88468AHPCsZ-011,20250401,1
C88487AHPCsZ-021,20250224,1
C88487AHPCsZ-021,20250225,1
C88487AHPCsZ-021,20250226,1
C88487AHPCsZ-021,20250227,1
C88487AHPCsZ-021,20250228,1
C88487AHPCsZ-021,20250303,1
C88487AHPCsZ-021,20250304,1
C88487AHPCsZ-021,20250305,1
C88487AHPCsZ-021,20250306,1
C88487AHPCsZ-021,20250307,1
C88487AHPCsZ-021,20250310,1
C88487AHPCsZ-021,20250311,1
C88487AHPCsZ-021,20250312,1
C88487AHPCsZ-021,20250313,1
C88487AHPCsZ-021,20250314,1
C88487AHPCsZ-021,20250317,1
C88487AHPCsZ-021,20250318,1
C88487AHPCsZ-021,20250319,1
C88487AHPCsZ-021,20250320,1
C88487AHPCsZ-021,20250321,1
C88487AHPCsZ-021,20250324,1
C88487AHPCsZ-021,20250325,1
C88487AHPCsZ-021,20250326,1
C88487AHPCsZ-021,20250327,1
C88487AHPCsZ-021,20250328,1
C88487AHPCsZ-021,20250331,1
C88487AHPCsZ-021,20250401,1
C88637AHCHM-0011,20250224,1
C88637AHCHM-0011,20250225,1
C88637AHCHM-0011,20250226,1
C88637AHCHM-0011,20250227,1
C88637AHCHM-0011,20250303,1
C88637AHCHM-0011,20250304,1
C88637AHCHM-0011,20250305,1
C88637AHCHM-0011,20250306,1
C88637AHCHM-0011,20250310,1
C88637AHCHM-0011,20250311,1
C88637AHCHM-0011,20250312,1
C88637AHCHM-0011,20250313,1
C88637AHCHM-0011,20250317,1
C88637AHCHM-0011,20250318,1
C88637AHCHM-0011,20250319,1
C88637AHCHM-0011,20250320,1
C88637AHCHM-0011,20250324,1
C88637AHCHM-0011,20250325,1
C88637AHCHM-0011,20250326,1
C88637AHCHM-0011,20250327,1
C88637AHCHM-0011,20250331,1
C88637AHCHM-0011,20250401,1
C88672APPHM-0011,20250228,1
C88672APPHM-0011,20250307,1
C88672APPHM-0011,20250314,1
C88672APPHM-0011,20250321,1
C88672APPHM-0011,20250328,1
C88742ÜNVVWA-0031,20250315,1
C88764AHPSZB-011,20250224,1
C88764AHPSZB-011,20250225,1
C88764AHPSZB-011,20250226,1
C88764AHPSZB-011,20250227,1
C88764AHPSZB-011,20250228,1
C88776AHCVK_0021,20250224,1
C88776AHCVK_0021,20250225,1
C88776AHCVK_0021,20250226,1
C88776AHCVK_0021,20250227,1
C88776AHCVK_0021,20250303,1
C88776AHCVK_0021,20250304,1
C88776AHCVK_0021,20250305,1
C88776AHCVK_0021,20250306,1
C88776AHCVK_0021,20250310,1
C88776AHCVK_0021,20250311,1
C88776AHCVK_0021,20250312,1
C88776AHCVK_0021,20250313,1
C88776AHCVK_0021,20250317,1
C88776AHCVK_0021,20250318,1
C88776AHCVK_0021,20250319,1
C88776AHCVK_0021,20250320,1
C88776AHCVK_0021,20250324,1
C88776AHCVK_0021,20250325,1
C88776AHCVK_0021,20250326,1
C88776AHCVK_0021,20250327,1
C88776AHCVK_0021,20250331,1
C88776AHCVK_0021,20250401,1
C88777APPVK_0021,20250228,1
C88777APPVK_0021,20250307,1
C88777APPVK_0021,20250314,1
C88777APPVK_0021,20250321,1
C88777APPVK_0021,20250328,1
C88862AVVKMK-021,20250223,1
C88862AVVKMK-021,20250302,1
C88862AVVKMK-021,20250309,1
C88862AVVKMK-021,20250315,1
C88862AVVKMK-021,20250316,1
C88862AVVKMK-021,20250323,1
C88862AVVKMK-021,20250330,1
C88932AHCSIM-011,20250224,1
C88932AHCSIM-011,20250225,1
C88932AHCSIM-011,20250226,1
C88932AHCSIM-011,20250227,1
C88932AHCSIM-011,20250303,1
C88932AHCSIM-011,20250304,1
C88932AHCSIM-011,20250305,1
C88932AHCSIM-011,20250306,1
C88932AHCSIM-011,20250310,1
C88932AHCSIM-011,20250311,1
C88932AHCSIM-011,20250312,1
C88932AHCSIM-011,20250313,1
C88932AHCSIM-011,20250317,1
C88932AHCSIM-011,20250318,1
C88932AHCSIM-011,20250319,1
C88932AHCSIM-011,20250320,1
C88932AHCSIM-011,20250324,1
C88932AHCSIM-011,20250325,1
C88932AHCSIM-011,20250326,1
C88932AHCSIM-011,20250327,1
C88932AHCSIM-011,20250331,1
C88932AHCSIM-011,20250401,1
C89056AVVMAA-121,20250223,1
C89067AHCMAA-121,20250224,1
C89067AHCMAA-121,20250225,1
C89067AHCMAA-121,20250226,1
C89067AHCMAA-121,20250227,1
C89068APPMAA-121,20250228,1
C89249AHCKMK-121,20250224,1
C89249AHCKMK-121,20250225,1
C89249AHCKMK-121,20250226,1
C89249AHCKMK-121,20250227,1
C89249AHCKMK-121,20250303,1
C89249AHCKMK-121,20250304,1
C89249AHCKMK-121,20250305,1
C89249AHCKMK-121,20250306,1
C89249AHCKMK-121,20250310,1
C89249AHCKMK-121,20250311,1
C89249AHCKMK-121,20250312,1
C89249AHCKMK-121,20250313,1
C89249AHCKMK-121,20250317,1
C89249AHCKMK-121,20250318,1
C89249AHCKMK-121,20250319,1
C89249AHCKMK-121,20250320,1
C89249AHCKMK-121,20250324,1
C89249AHCKMK-121,20250325,1
C89249AHCKMK-121,20250326,1
C89249AHCKMK-121,20250327,1
C89249AHCKMK-121,20250331,1
C89249AHCKMK-121,20250401,1
C89250APPKMK-121,20250228,1
C89250APPKMK-121,20250307,1
C89250APPKMK-121,20250314,1
C89250APPKMK-121,20250321,1
C89250APPKMK-121,20250328,1
C89348AHPWA-0041,20250224,1
C89348AHPWA-0041,20250225,1
C89348AHPWA-0041,20250226,1
C89348AHPWA-0041,20250227,1
C89348AHPWA-0041,20250228,1
C89348AHPWA-0041,20250303,1
C89348AHPWA-0041,20250304,1
C89348AHPWA-0041,20250305,1
C89348AHPWA-0041,20250306,1
C89348AHPWA-0041,20250307,1
C89348AHPWA-0041,20250310,1
C89348AHPWA-0041,20250311,1
C89348AHPWA-0041,20250312,1
C89348AHPWA-0041,20250313,1
C89348AHPWA-0041,20250314,1
C89348AHPWA-0041,20250317,1
C89348AHPWA-0041,20250318,1
C89348AHPWA-0041,20250319,1
C89348AHPWA-0041,20250320,1
C89348AHPWA-0041,20250321,1
C89348AHPWA-0041,20250324,1
C89348AHPWA-0041,20250325,1
C89348AHPWA-0041,20250326,1
C89348AHPWA-0041,20250327,1
C89348AHPWA-0041,20250328,1
C89348AHPWA-0041,20250331,1
C89348AHPWA-0041,20250401,1
C89377AVVNR-0031,20250223,1
C89389ASZHF-0011,20250301,1
C89389ASZHF-0011,20250308,1
C89389ASZHF-0011,20250322,1
C89389ASZHF-0011,20250329,1
C89390AVVHF-0011,20250223,1
C89390AVVHF-0011,20250302,1
C89390AVVHF-0011,20250309,1
C89390AVVHF-0011,20250315,1
C89390AVVHF-0011,20250316,1
C89390AVVHF-0011,20250323,1
C89390AVVHF-0011,20250330,1
C89443ASZWA-0041,20250301,1
C89443ASZWA-0041,20250308,1
C89443ASZWA-0041,20250322,1
C89443ASZWA-0041,20250329,1
C89453AVVWA-0041,20250223,1
C89453AVVWA-0041,20250302,1
C89453AVVWA-0041,20250309,1
C89453AVVWA-0041,20250315,1
C89453AVVWA-0041,20250316,1
C89453AVVWA-0041,20250323,1
C89453AVVWA-0041,20250330,1
C89460APPSIM-011,20250228,1
C89460APPSIM-011,20250307,1
C89460APPSIM-011,20250314,1
C89460APPSIM-011,20250321,1
C89460APPSIM-011,20250328,1
C89490THVVMAA-061,20250223,1
C89531AVVYM-0011,20250223,1
C89531AVVYM-0011,20250302,1
C89531AVVYM-0011,20250309,1
C89531AVVYM-0011,20250315,1
C89531AVVYM-0011,20250316,1
C89531AVVYM-0011,20250323,1
C89531AVVYM-0011,20250330,1
C89533AHCNR-0011,20250224,1
C89533AHCNR-0011,20250225,1
C89533AHCNR-0011,20250226,1
C89533AHCNR-0011,20250227,1
C89533AHCNR-0011,20250303,1
C89533AHCNR-0011,20250304,1
C89533AHCNR-0011,20250305,1
C89533AHCNR-0011,20250306,1
C89533AHCNR-0011,20250310,1
C89533AHCNR-0011,20250311,1
C89533AHCNR-0011,20250312,1
C89533AHCNR-0011,20250313,1
C89533AHCNR-0011,20250317,1
C89533AHCNR-0011,20250318,1
C89533AHCNR-0011,20250319,1
C89533AHCNR-0011,20250320,1
C89533AHCNR-0011,20250324,1
C89533AHCNR-0011,20250325,1
C89533AHCNR-0011,20250326,1
C89533AHCNR-0011,20250327,1
C89533AHCNR-0011,20250331,1
C89533AHCNR-0011,20250401,1
C89534APPNR-0011,20250228,1
C89534APPNR-0011,20250307,1
C89534APPNR-0011,20250314,1
C89534APPNR-0011,20250321,1
C89534APPNR-0011,20250328,1
C89535ASZNR-0011,20250301,1
C89535ASZNR-0011,20250308,1
C89535ASZNR-0011,20250322,1
C89535ASZNR-0011,20250329,1
C89536AVVNR-0011,20250223,1
C89536AVVNR-0011,20250302,1
C89536AVVNR-0011,20250309,1
C89536AVVNR-0011,20250315,1
C89536AVVNR-0011,20250316,1
C89536AVVNR-0011,20250323,1
C89536AVVNR-0011,20250330,1
C89565AHPVK-0031,20250224,1
C89565AHPVK-0031,20250225,1
C89565AHPVK-0031,20250226,1
C89565AHPVK-0031,20250227,1
C89565AHPVK-0031,20250228,1
C89565AHPVK-0031,20250303,1
C89565AHPVK-0031,20250304,1
C89565AHPVK-0031,20250305,1
C89565AHPVK-0031,20250306,1
C89565AHPVK-0031,20250307,1
C89565AHPVK-0031,20250310,1
C89565AHPVK-0031,20250311,1
C89565AHPVK-0031,20250312,1
C89565AHPVK-0031,20250313,1
C89565AHPVK-0031,20250314,1
C89565AHPVK-0031,20250317,1
C89565AHPVK-0031,20250318,1
C89565AHPVK-0031,20250319,1
C89565AHPVK-0031,20250320,1
C89565AHPVK-0031,20250321,1
C89565AHPVK-0031,20250324,1
C89565AHPVK-0031,20250325,1
C89565AHPVK-0031,20250326,1
C89565AHPVK-0031,20250327,1
C89565AHPVK-0031,20250328,1
C89565AHPVK-0031,20250401,1
C89566ASZVK-0031,20250301,1
C89566ASZVK-0031,20250308,1
C89566ASZVK-0031,20250322,1
C89567AVVVK-0031,20250223,1
C89567AVVVK-0031,20250302,1
C89567AVVVK-0031,20250309,1
C89567AVVVK-0031,20250315,1
C89567AVVVK-0031,20250316,1
C89567AVVVK-0031,20250323,1
C89598AVVPD-0011,20250223,1
C89609AVVNR-0021,20250223,1
C89613ASZHM-0011,20250301,1
C89613ASZHM-0011,20250308,1
C89613ASZHM-0011,20250322,1
C89613ASZHM-0011,20250329,1
C89628AVVHM-0011,20250223,1
C89628AVVHM-0011,20250302,1
C89628AVVHM-0011,20250309,1
C89628AVVHM-0011,20250315,1
C89628AVVHM-0011,20250316,1
C89628AVVHM-0011,20250323,1
C89628AVVHM-0011,20250330,1
C89633AVVCsZ-111,20250223,1
C89645AHCWA-0041,20250224,1
C89645AHCWA-0041,20250225,1
C89645AHCWA-0041,20250226,1
C89645AHCWA-0041,20250227,1
C89645AHCWA-0041,20250303,1
C89645AHCWA-0041,20250304,1
C89645AHCWA-0041,20250305,1
C89645AHCWA-0041,20250306,1
C89645AHCWA-0041,20250310,1
C89645AHCWA-0041,20250311,1
C89645AHCWA-0041,20250312,1
C89645AHCWA-0041,20250313,1
C89645AHCWA-0041,20250317,1
C89645AHCWA-0041,20250318,1
C89645AHCWA-0041,20250319,1
C89645AHCWA-0041,20250320,1
C89645AHCWA-0041,20250324,1
C89645AHCWA-0041,20250325,1
C89645AHCWA-0041,20250326,1
C89645AHCWA-0041,20250327,1
C89645AHCWA-0041,20250331,1
C89645AHCWA-0041,20250401,1
C89667AHPMAA-041,20250224,1
C89667AHPMAA-041,20250225,1
C89667AHPMAA-041,20250226,1
C89667AHPMAA-041,20250227,1
C89667AHPMAA-041,20250228,1
C89667AVCMAA-041,20250223,1
C89667AVCMAA-041,20250224,1
C89667AVCMAA-041,20250225,1
C89667AVCMAA-041,20250226,1
C89667AVCMAA-041,20250227,1
C89684AHCMAA-021,20250224,1
C89684AHCMAA-021,20250225,1
C89684AHCMAA-021,20250226,1
C89684AHCMAA-021,20250227,1
C89685APPHM-0011,20250228,1
C89685APPHM-0011,20250307,1
C89685APPHM-0011,20250321,1
C89685APPHM-0011,20250328,1
C89685ASZHM-0011,20250301,1
C89685ASZHM-0011,20250308,1
C89685ASZHM-0011,20250322,1
C89685ASZHM-0011,20250329,1
C89688APPMAA-041,20250228,1
C89688APPMAA-041,20250307,1
C89688APPMAA-041,20250321,1
C89688APPMAA-041,20250328,1
C89688ASZMAA-041,20250301,1
C89688ASZMAA-041,20250308,1
C89688ASZMAA-041,20250322,1
C89688ASZMAA-041,20250329,1
C89712ASZSZB-031,20250301,1
C89712ASZSZB-031,20250308,1
C89712ASZSZB-031,20250322,1
C89712ASZSZB-031,20250329,1
C89714ASZMAA-091,20250301,1
C89714ASZMAA-091,20250308,1
C89714ASZMAA-091,20250322,1
C89714ASZMAA-091,20250329,1
C89747APPNR-0011,20250228,1
C89747APPNR-0011,20250307,1
C89747APPNR-0011,20250321,1
C89747APPNR-0011,20250328,1
C89747ASZNR-0011,20250301,1
C89747ASZNR-0011,20250308,1
C89747ASZNR-0011,20250322,1
C89747ASZNR-0011,20250329,1
C89748ASZNR-0011,20250301,1
C89748ASZNR-0011,20250308,1
C89748ASZNR-0011,20250314,1
C89748ASZNR-0011,20250315,1
C89748ASZNR-0011,20250322,1
C89748ASZNR-0011,20250329,1
C89748AVVNR-0011,20250223,1
C89748AVVNR-0011,20250302,1
C89748AVVNR-0011,20250309,1
C89748AVVNR-0011,20250315,1
C89748AVVNR-0011,20250316,1
C89748AVVNR-0011,20250323,1
C89748AVVNR-0011,20250330,1
C89799AHPRG-0031,20250224,1
C89799AHPRG-0031,20250225,1
C89799AHPRG-0031,20250226,1
C89799AHPRG-0031,20250227,1
C89799AHPRG-0031,20250228,1
C89822APPLE-0031,20250228,1
C89822APPLE-0031,20250307,1
C89822APPLE-0031,20250314,1
C89822APPLE-0031,20250321,1
C89822APPLE-0031,20250328,1
C89832APPWA-0041,20250228,1
C89832APPWA-0041,20250307,1
C89832APPWA-0041,20250314,1
C89832APPWA-0041,20250321,1
C89832APPWA-0041,20250328,1
C89833AHCMAA-091,20250224,1
C89833AHCMAA-091,20250225,1
C89833AHCMAA-091,20250226,1
C89833AHCMAA-091,20250227,1
C89836AHCPD-0021,20250224,1
C89836AHCPD-0021,20250225,1
C89836AHCPD-0021,20250226,1
C89836AHCPD-0021,20250227,1
C89837APPPD-0021,20250228,1
C89841APPMAA-091,20250228,1
C89852ASZYM-0021,20250301,1
C89852ASZYM-0021,20250308,1
C89852ASZYM-0021,20250322,1
C89852ASZYM-0021,20250329,1
C89861AHPYM-0021,20250224,1
C89861AHPYM-0021,20250225,1
C89861AHPYM-0021,20250226,1
C89861AHPYM-0021,20250227,1
C89861AHPYM-0021,20250228,1
C89861AHPYM-0021,20250303,1
C89861AHPYM-0021,20250304,1
C89861AHPYM-0021,20250305,1
C89861AHPYM-0021,20250306,1
C89861AHPYM-0021,20250307,1
C89861AHPYM-0021,20250310,1
C89861AHPYM-0021,20250311,1
C89861AHPYM-0021,20250312,1
C89861AHPYM-0021,20250313,1
C89861AHPYM-0021,20250314,1
C89861AHPYM-0021,20250317,1
C89861AHPYM-0021,20250318,1
C89861AHPYM-0021,20250319,1
C89861AHPYM-0021,20250320,1
C89861AHPYM-0021,20250321,1
C89861AHPYM-0021,20250324,1
C89861AHPYM-0021,20250325,1
C89861AHPYM-0021,20250326,1
C89861AHPYM-0021,20250327,1
C89861AHPYM-0021,20250328,1
C89861AHPYM-0021,20250331,1
C89861AHPYM-0021,20250401,1
C89861AVCYM-0021,20250223,1
C89861AVCYM-0021,20250224,1
C89861AVCYM-0021,20250225,1
C89861AVCYM-0021,20250226,1
C89861AVCYM-0021,20250227,1
C89861AVCYM-0021,20250302,1
C89861AVCYM-0021,20250303,1
C89861AVCYM-0021,20250304,1
C89861AVCYM-0021,20250305,1
C89861AVCYM-0021,20250306,1
C89861AVCYM-0021,20250309,1
C89861AVCYM-0021,20250310,1
C89861AVCYM-0021,20250311,1
C89861AVCYM-0021,20250312,1
C89861AVCYM-0021,20250313,1
C89861AVCYM-0021,20250316,1
C89861AVCYM-0021,20250317,1
C89861AVCYM-0021,20250318,1
C89861AVCYM-0021,20250319,1
C89861AVCYM-0021,20250320,1
C89861AVCYM-0021,20250323,1
C89861AVCYM-0021,20250324,1
C89861AVCYM-0021,20250325,1
C89861AVCYM-0021,20250326,1
C89861AVCYM-0021,20250327,1
C89861AVCYM-0021,20250330,1
C89861AVCYM-0021,20250331,1
C89866AHCMAA-051,20250224,1
C89866AHCMAA-051,20250225,1
C89866AHCMAA-051,20250226,1
C89866AHCMAA-051,20250227,1
C89867APPMAA-051,20250228,1
C89875APPMAA-021,20250228,1
C89875APPMAA-021,20250307,1
C89875APPMAA-021,20250314,1
C89875APPMAA-021,20250321,1
C89875APPMAA-021,20250328,1
C89890AVVYM-0031,20250223,1
C89890AVVYM-0031,20250302,1
C89890AVVYM-0031,20250309,1
C89890AVVYM-0031,20250315,1
C89890AVVYM-0031,20250316,1
C89890AVVYM-0031,20250323,1
C89890AVVYM-0031,20250330,1
C89892AVVYM-0021,20250223,1
C89892AVVYM-0021,20250302,1
C89892AVVYM-0021,20250309,1
C89892AVVYM-0021,20250315,1
C89892AVVYM-0021,20250316,1
C89892AVVYM-0021,20250323,1
C89892AVVYM-0021,20250330,1
C89898AHCYM-0031,20250224,1
C89898AHCYM-0031,20250225,1
C89898AHCYM-0031,20250226,1
C89898AHCYM-0031,20250227,1
C89899APPYM-0031,20250228,1
C89926AHCMAA-161,20250224,1
