Start_X,Start_Y,End_X,End_Y
19.038339984267978,47.49455601742859,19.038593918660023,47.49396421023505
19.03739268932246,47.49467019134735,19.038593918660023,47.49396421023505
19.036096921148147,47.49513244620615,19.03685676969741,47.49498762594317
19.03581144444927,47.49567842649715,19.03685676969741,47.49498762594317
19.035068291656586,47.49535902722683,19.036096921148147,47.49513244620615
19.036096921148147,47.49513244620615,19.036169142464953,47.494896762245325
19.03581144444927,47.49567842649715,19.036096921148147,47.49513244620615
19.035068291656586,47.49535902722683,19.03581144444927,47.49567842649715
19.036600581483984,47.49443990144653,19.036910011589256,47.49428702147014
19.035068291656586,47.49535902722683,19.036600581483984,47.49443990144653
19.035068291656586,47.49535902722683,19.036169142464953,47.494896762245325
19.042778805494905,47.492308612569595,19.043383501187435,47.49203247370199
19.04320758302773,47.49277636257735,19.043383501187435,47.49203247370199
19.038593918660023,47.49396421023505,19.042778805494905,47.492308612569595
19.042440423057425,47.49201809143196,19.042778805494905,47.492308612569595
19.042778805494905,47.492308612569595,19.04320758302773,47.49277636257735
19.04320758302773,47.49277636257735,19.043316966055542,47.49383859603346
19.045900072363686,47.491348111937775,19.04605019430316,47.49147404271191
19.04605019430316,47.49147404271191,19.049898691452498,47.48784100742833
19.045282980673438,47.49122750968595,19.045645440969302,47.49127249354189
19.045645440969302,47.49127249354189,19.045900072363686,47.491348111937775
19.045645440969302,47.49127249354189,19.045992976506486,47.49119871650042
19.043316966055542,47.49383859603346,19.045282980673438,47.49122750968595
19.044981942414026,47.49056371216026,19.045282980673438,47.49122750968595
19.034368207973937,47.4984008646578,19.038393749724403,47.49534222205934
19.042040125424048,47.496104373176536,19.043316966055542,47.49383859603346
19.03812284407728,47.49362419355568,19.038308618796524,47.49375646180406
19.036910011589256,47.49428702147014,19.03812284407728,47.49362419355568
19.04253418050089,47.491755419987925,19.042706712029574,47.491687968707524
19.042706712029574,47.491687968707524,19.043208514604363,47.49176894557826
19.044981942414026,47.49056371216026,19.045649652583155,47.4901068240823
19.043756918395843,47.490207389090365,19.044981942414026,47.49056371216026
19.04414831503124,47.4912536124078,19.044981942414026,47.49056371216026
19.045649652583155,47.4901068240823,19.046528012574733,47.48987466433401
19.045649652583155,47.4901068240823,19.046618439898342,47.48929899936296
19.046528012574733,47.48987466433401,19.047176604659906,47.490163492210044
19.045446420921163,47.49052226590726,19.047176604659906,47.490163492210044
19.047176604659906,47.490163492210044,19.052998443104148,47.49216110390001
19.045009295706713,47.490826389493684,19.045446420921163,47.49052226590726
19.045446420921163,47.49052226590726,19.046863907868193,47.49035954619424
19.043756918395843,47.490207389090365,19.045009295706713,47.490826389493684
19.043756918395843,47.490207389090365,19.045649652583155,47.4901068240823
19.036327935434635,47.48975892607726,19.043756918395843,47.490207389090365
19.046528012574733,47.48987466433401,19.046618439898342,47.48929899936296
19.046618439898342,47.48929899936296,19.048448104836275,47.488422022821254
19.045992976506486,47.49119871650042,19.046863907868193,47.49035954619424
19.048448104836275,47.488422022821254,19.04873341446386,47.48864970418341
19.04873341446386,47.48864970418341,19.04902121068895,47.488234958549
19.048448104836275,47.488422022821254,19.049217772080382,47.48795077793048
19.04902121068895,47.488234958549,19.049217772080382,47.48795077793048
19.049217772080382,47.48795077793048,19.050016453041703,47.48745240269281
19.048448104836275,47.488422022821254,19.04902121068895,47.488234958549
19.04873341446386,47.48864970418341,19.04935710954303,47.48811718127571
19.04910000232818,47.48821795261012,19.04935710954303,47.48811718127571
19.036327935434635,47.48975892607726,19.037767169509408,47.48873914389626
19.035418991574442,47.48939819039849,19.036327935434635,47.48975892607726
19.036739739107446,47.48789887182914,19.037767169509408,47.48873914389626
19.036739739107446,47.48789887182914,19.03880582781582,47.487347712483235
19.035418991574442,47.48939819039849,19.036739739107446,47.48789887182914
19.037767169509408,47.48873914389626,19.03880582781582,47.487347712483235
19.03880582781582,47.487347712483235,19.040231761310167,47.48580521554736
19.033171500396886,47.48873046943503,19.035418991574442,47.48939819039849
19.031528548659846,47.48849370321636,19.03208127414169,47.487363108383214
19.03208127414169,47.487363108383214,19.033928594057937,47.486252499696654
19.03134894581365,47.48479413989645,19.03208127414169,47.487363108383214
19.03512346713502,47.48714580177818,19.036739739107446,47.48789887182914
19.033928594057937,47.486252499696654,19.03512346713502,47.48714580177818
19.03124160128846,47.488426199274365,19.031528548659846,47.48849370321636
19.030999234553008,47.496477344880255,19.032413464982994,47.496780703531115
19.028589288188005,47.4948255659268,19.030412903163604,47.491248611231164
19.026633966889882,47.495343253589944,19.02499247386079,47.49516120663202
19.02377376678074,47.495543229199505,19.02499247386079,47.49516120663202
19.023660372100355,47.495017993658216,19.02499247386079,47.49516120663202
19.0236468530013,47.4955432018322,19.023660372100355,47.495017993658216
19.023660372100355,47.495017993658216,19.024155299231566,47.49202845642026
19.0236468530013,47.4955432018322,19.02377376678074,47.495543229199505
19.028835976997584,47.4983875421656,19.02952960554253,47.498028710677644
19.02521979496993,47.50070934448288,19.02705452031191,47.499428790081
19.02705452031191,47.499428790081,19.028835976997584,47.4983875421656
19.023926840464263,47.49814823522682,19.023973104732303,47.49855750742806
19.023973104732303,47.49855750742806,19.024003654068398,47.49886783347488
19.02141583000796,47.49812869664097,19.023973104732303,47.49855750742806
19.024020869504255,47.499310408000525,19.024338593410967,47.50111561380071
19.024003654068398,47.49886783347488,19.024020869504255,47.499310408000525
19.024020869504255,47.499310408000525,19.024079925979823,47.500763076733975
19.02213013643791,47.49964630972747,19.024020869504255,47.499310408000525
19.030412903163604,47.491248611231164,19.030454547512605,47.4907440662567
19.030454547512605,47.4907440662567,19.030680579493296,47.489477520727824
19.030412903163604,47.491248611231164,19.03114461768369,47.49077916787722
19.030454547512605,47.4907440662567,19.03114461768369,47.49077916787722
19.030680579493296,47.489477520727824,19.03124160128846,47.488426199274365
19.024096906633975,47.50350817042487,19.024134652444236,47.502614183244866
19.023827778693228,47.502439563195836,19.024096906633975,47.50350817042487
19.024096906633975,47.50350817042487,19.024257996476045,47.50500499003081
19.024096906633975,47.50350817042487,19.024382965098372,47.50204840870025
19.02413561781394,47.502320026976754,19.024382965098372,47.50204840870025
19.024338593410967,47.50111561380071,19.02521979496993,47.50070934448288
19.024338593410967,47.50111561380071,19.024355139941097,47.50121455995485
19.02437823818334,47.501499726580455,19.024382965098372,47.50204840870025
19.02437823818334,47.501499726580455,19.02521979496993,47.50070934448288
19.024355139941097,47.50121455995485,19.02521979496993,47.50070934448288
19.04902121068895,47.488234958549,19.04910000232818,47.48821795261012
19.045900072363686,47.491348111937775,19.045992976506486,47.49119871650042
19.04552597144592,47.49180852372508,19.045900072363686,47.491348111937775
19.036169142464953,47.494896762245325,19.036600581483984,47.49443990144653
19.036169142464953,47.494896762245325,19.037098271485785,47.49443728150652
19.042440423057425,47.49201809143196,19.04253418050089,47.491755419987925
19.042440423057425,47.49201809143196,19.043208514604363,47.49176894557826
19.038308618796524,47.49375646180406,19.042440423057425,47.49201809143196
19.043208514604363,47.49176894557826,19.043383501187435,47.49203247370199
19.043208514604363,47.49176894557826,19.04414831503124,47.4912536124078
19.019652912891566,47.495353378356974,19.0236468530013,47.4955432018322
19.024355139941097,47.50121455995485,19.02437823818334,47.501499726580455
19.024122005528408,47.501259484699084,19.024355139941097,47.50121455995485
19.024132560549827,47.50175419937878,19.024355139941097,47.50121455995485
19.024132560549827,47.50175419937878,19.02413561781394,47.502320026976754
19.024134652444236,47.502614183244866,19.02413561781394,47.502320026976754
19.023827778693228,47.502439563195836,19.02413561781394,47.502320026976754
19.024120365037323,47.50121900780201,19.024338593410967,47.50111561380071
19.0316801470848,47.50724334127604,19.034146065336106,47.50688388612587
19.029078761658553,47.50588022424185,19.030467800692172,47.50534076585863
19.02687681236887,47.50594251377611,19.029078761658553,47.50588022424185
19.038308618796524,47.49375646180406,19.038593918660023,47.49396421023505
19.037098271485785,47.49443728150652,19.038308618796524,47.49375646180406
19.036910011589256,47.49428702147014,19.037098271485785,47.49443728150652
19.03233490091899,47.49329591643802,19.033152064760763,47.49281354257981
19.03233490091899,47.49329591643802,19.032345007803535,47.49279572281311
19.032345007803535,47.49279572281311,19.033152064760763,47.49281354257981
19.024079925979823,47.500763076733975,19.024122005528408,47.501259484699084
19.024122005528408,47.501259484699084,19.024132560549827,47.50175419937878
19.040324051775496,47.50026434823174,19.040758898372435,47.49924698479198
19.040648659552986,47.49862816510663,19.040758898372435,47.49924698479198
19.040648659552986,47.49862816510663,19.04085362823927,47.49814962890689
19.04085362823927,47.49814962890689,19.041368791648054,47.498012069760634
19.042949378176214,47.495065524126375,19.04552597144592,47.49180852372508
18.962192251885277,47.563822946849186,18.96297393347631,47.56272618592459
18.95940001011119,47.56472478156268,18.962192251885277,47.563822946849186
18.962192251885277,47.563822946849186,18.97143624386035,47.56571442582188
18.949195086075488,47.564468253564826,18.951442600378314,47.56584634119073
18.951442600378314,47.56584634119073,18.954439751974196,47.56705859745766
18.947423024709376,47.56295561951815,18.949195086075488,47.564468253564826
18.947707635724687,47.56962986502819,18.954439751974196,47.56705859745766
18.946199243669234,47.5704407216122,18.947707635724687,47.56962986502819
18.94262156199707,47.56627566455472,18.944090501654536,47.564801887901815
18.944090501654536,47.564801887901815,18.946263619647034,47.562498543102286
18.939988603295536,47.56907053957626,18.94262156199707,47.56627566455472
18.93744640903102,47.56807154702025,18.939988603295536,47.56907053957626
18.942882440047175,47.561255082339294,18.946263619647034,47.562498543102286
18.941884126420483,47.560850390339475,18.942882440047175,47.561255082339294
18.93993814077154,47.558052090689,18.942326882207073,47.559980990774704
18.941884126420483,47.560850390339475,18.942326882207073,47.559980990774704
18.948027649026475,47.560782963523614,18.948835243844638,47.55752761036175
18.947423024709376,47.56295561951815,18.948027649026475,47.560782963523614
18.93585432643593,47.56756363551111,18.93744640903102,47.56807154702025
18.93212359357012,47.56999564324603,18.93585432643593,47.56756363551111
18.93993814077154,47.558052090689,18.94172693622795,47.55725956222412
18.945906096745066,47.554995723383975,18.947102141896863,47.55141691447035
18.948835243844638,47.55752761036175,18.949115047189803,47.55358735910426
18.949115047189803,47.55358735910426,18.949650658841332,47.551813204284265
18.947102141896863,47.55141691447035,18.949567715209792,47.548212462469415
18.949567715209792,47.548212462469415,18.95315754728074,47.54664873034888
18.949650658841332,47.551813204284265,18.951909991388185,47.54870831090549
18.951909991388185,47.54870831090549,18.953876136624842,47.54782930827995
18.9523886522884,47.54484100817847,18.95315754728074,47.54664873034888
18.950843702759173,47.542041525946466,18.9523886522884,47.54484100817847
18.95859006808092,47.54624552282034,18.958926305633117,47.546754966752744
18.958926305633117,47.546754966752744,18.963705900446715,47.54549033322586
18.954078852305646,47.547762998376015,18.958926305633117,47.546754966752744
18.95315754728074,47.54664873034888,18.95859006808092,47.54624552282034
18.95859006808092,47.54624552282034,18.96352360753138,47.54474448619781
18.961853789635928,47.55141544853771,18.964673460146322,47.548455623009744
18.963705900446715,47.54549033322586,18.964673460146322,47.548455623009744
18.956433875977996,47.55001089466097,18.961853789635928,47.55141544853771
18.961853789635928,47.55141544853771,18.964085928853923,47.5518813119694
18.954078852305646,47.547762998376015,18.956433875977996,47.55001089466097
18.964085928853923,47.5518813119694,18.965915440072834,47.55548850216431
18.965915440072834,47.55548850216431,18.96690616120867,47.557636253065354
18.965392670275914,47.559453913556375,18.96690616120867,47.557636253065354
18.96297393347631,47.56272618592459,18.965392670275914,47.559453913556375
18.956758459726046,47.56584788049159,18.95940001011119,47.56472478156268
18.93801397046983,47.547298010670964,18.944131451307612,47.54406520932043
18.936178813055566,47.54815803895056,18.93801397046983,47.547298010670964
18.964864862766436,47.542938523212385,18.966780564419647,47.53896593847424
18.96352360753138,47.54474448619781,18.96426924290352,47.54367017060023
18.96426924290352,47.54367017060023,18.964864862766436,47.542938523212385
18.974274331368004,47.534436001588965,18.97850953969864,47.53068505362287
18.968549598473878,47.53682475863192,18.974274331368004,47.534436001588965
18.97850953969864,47.53068505362287,18.98120119929893,47.52823208784953
19.037496948997305,47.527568478442824,19.03846641447539,47.52745079330231
19.03846641447539,47.52745079330231,19.040006926421924,47.5272583752277
19.037589911999152,47.52356401574484,19.03846641447539,47.52745079330231
19.037174904444335,47.52758910703884,19.037496948997305,47.527568478442824
19.036893461876286,47.52415759859559,19.037496948997305,47.527568478442824
19.037496948997305,47.527568478442824,19.037948073189995,47.529542857816736
19.031835980630987,47.52868679293475,19.032588919385923,47.52831994401475
19.032588919385923,47.52831994401475,19.035672577232386,47.527681706841875
19.029824554806503,47.529496849051185,19.031835980630987,47.52868679293475
19.031190490771497,47.527879001434485,19.031835980630987,47.52868679293475
19.02480542296411,47.5311797588138,19.029824554806503,47.529496849051185
19.029646597810267,47.530418776395166,19.029824554806503,47.529496849051185
19.017743448019413,47.52947092186002,19.01819013661889,47.52950958541072
19.01819013661889,47.52950958541072,19.02100181983485,47.52852013605442
19.01819013661889,47.52950958541072,19.02096791747269,47.52986272699801
19.010640815624647,47.52953809168203,19.017743448019413,47.52947092186002
19.02100181983485,47.52852013605442,19.025936180225223,47.52873342843308
19.025936180225223,47.52873342843308,19.027188744263924,47.52857626074975
19.0243216491658,47.52542122305522,19.025936180225223,47.52873342843308
19.022869655570982,47.524491783013346,19.0243216491658,47.52542122305522
19.020130520890326,47.52348106168896,19.022869655570982,47.524491783013346
19.022869655570982,47.524491783013346,19.02384228099159,47.52288910941594
19.023765672063988,47.521663141242335,19.024274289379516,47.52191777263825
19.02384228099159,47.52288910941594,19.024274289379516,47.52191777263825
19.040006926421924,47.5272583752277,19.042346989968877,47.53174238183429
18.954439751974196,47.56705859745766,18.956758459726046,47.56584788049159
18.946263619647034,47.562498543102286,18.947423024709376,47.56295561951815
18.95315754728074,47.54664873034888,18.953876136624842,47.54782930827995
18.953876136624842,47.54782930827995,18.954078852305646,47.547762998376015
18.950843702759173,47.542041525946466,18.968549598473878,47.53682475863192
18.944131451307612,47.54406520932043,18.950843702759173,47.542041525946466
18.98120119929893,47.52823208784953,18.985292698119537,47.525150063504235
18.979268543126057,47.527259514907975,18.98120119929893,47.52823208784953
18.988739740621988,47.52277013079364,18.989947386327874,47.52192974473145
18.985292698119537,47.525150063504235,18.988739740621988,47.52277013079364
18.989947386327874,47.52192974473145,18.990159750980354,47.52201347562287
18.989947386327874,47.52192974473145,18.992226417460067,47.52028850118774
18.989947386327874,47.52192974473145,18.98749000018449,47.52050013578703
18.986270575869604,47.52570194376884,18.989947386327874,47.52192974473145
18.993299828575502,47.52400342120591,18.99352130674692,47.52402362043028
18.99352130674692,47.52402362043028,18.993924797424587,47.52549992924369
19.00349367433268,47.52921620821626,19.006025916684102,47.528398652212466
19.000531335654316,47.53009550919869,19.00349367433268,47.52921620821626
18.999248774567167,47.52847142426974,19.00349367433268,47.52921620821626
19.01677620368136,47.52299447127949,19.020130520890326,47.52348106168896
19.013840916949242,47.52398655603667,19.01677620368136,47.52299447127949
19.01677620368136,47.52299447127949,19.020806313621843,47.52147357740395
19.01403819542571,47.52182619727233,19.01677620368136,47.52299447127949
19.010111759623904,47.519707541309884,19.011718424870622,47.520872039137664
19.011718424870622,47.520872039137664,19.01403819542571,47.52182619727233
19.004395800567234,47.522394071731384,19.010111759623904,47.519707541309884
19.010111759623904,47.519707541309884,19.01131621480561,47.5192815309434
19.009704455425094,47.5194816934346,19.010111759623904,47.519707541309884
19.00118387899152,47.51882807550928,19.004272126126935,47.51646467364562
19.004272126126935,47.51646467364562,19.00534429251012,47.515414523989946
19.004272126126935,47.51646467364562,19.007264892267226,47.518072186849146
19.001408337783513,47.51465910987141,19.004272126126935,47.51646467364562
19.037589911999152,47.52356401574484,19.038135298953105,47.522970415915026
19.036893461876286,47.52415759859559,19.037589911999152,47.52356401574484
19.038135298953105,47.522970415915026,19.040006926421924,47.5272583752277
19.03801042484132,47.51659413007703,19.039032726466143,47.51686223391595
19.039032726466143,47.51686223391595,19.039133193316637,47.51654433538881
19.03832248273863,47.51637463059328,19.039032726466143,47.51686223391595
19.03801042484132,47.51659413007703,19.03832248273863,47.51637463059328
19.03832248273863,47.51637463059328,19.039133193316637,47.51654433538881
19.036732511805802,47.51647609017598,19.036788109776634,47.51647890673048
19.03864063952709,47.51460269594324,19.04347337730209,47.51471460264023
19.03826462455017,47.51520179715794,19.03864063952709,47.51460269594324
19.032679248486254,47.5149861313504,19.035770394689113,47.51448014099555
19.035003973487516,47.51326576310115,19.035770394689113,47.51448014099555
19.035770394689113,47.51448014099555,19.036732511805802,47.51647609017598
19.03427517114509,47.514218133387345,19.035770394689113,47.51448014099555
19.038409251583982,47.51395154097565,19.03864063952709,47.51460269594324
19.03936039244404,47.517546844481544,19.039888871672606,47.51330123038153
19.039363918822545,47.51236737629468,19.039298341361082,47.5117505751184
19.038232104791984,47.51175947917795,19.039363918822545,47.51236737629468
19.039363918822545,47.51236737629468,19.039612451181622,47.51391383490497
19.038037819797974,47.51237293124608,19.039363918822545,47.51236737629468
19.038232104791984,47.51175947917795,19.039298341361082,47.5117505751184
19.034314005249556,47.51175990403963,19.035340405466993,47.51178068645866
19.034314005249556,47.51175990403963,19.03433389130032,47.51186433027891
19.033965545242047,47.5116240961915,19.034314005249556,47.51175990403963
19.035340405466993,47.51178068645866,19.038232104791984,47.51175947917795
19.035340405466993,47.51178068645866,19.035955029421327,47.512720705989864
19.030271374039003,47.511953703814996,19.03237757287909,47.51105623093703
19.03237757287909,47.51105623093703,19.033965545242047,47.5116240961915
19.032679248486254,47.5149861313504,19.032791894872418,47.51568141148561
19.032679248486254,47.5149861313504,19.03314755120595,47.51682744470427
19.032679248486254,47.5149861313504,19.03427517114509,47.514218133387345
19.026950141643884,47.51125322491457,19.029386723557348,47.51002320282079
19.028324074693778,47.50941587616849,19.029386723557348,47.51002320282079
19.025133797315334,47.50944675267393,19.0259374572554,47.51023212665422
19.022376640807956,47.509450656737776,19.02367544110428,47.51059510478753
19.02139214844767,47.51032207577253,19.022376640807956,47.509450656737776
19.022376640807956,47.509450656737776,19.02350555392107,47.50840400287268
19.01400808085782,47.51456645991706,19.014689830730813,47.515104519713425
19.012311703350058,47.51738227400152,19.014689830730813,47.515104519713425
19.014689830730813,47.515104519713425,19.015490244425806,47.51433682669824
19.02204206805212,47.519773023389575,19.02347318356833,47.52067450236722
19.020594282055992,47.51753201052873,19.02204206805212,47.519773023389575
19.021619357975897,47.520362922788266,19.02204206805212,47.519773023389575
19.02347318356833,47.52067450236722,19.02509647099984,47.520642519771556
19.020594282055992,47.51753201052873,19.0245249988375,47.51627546265361
19.01782579417282,47.51774816283851,19.020594282055992,47.51753201052873
19.02509647099984,47.520642519771556,19.026899925882788,47.52040633987217
19.02509647099984,47.520642519771556,19.02512921691523,47.52165527539117
19.028846965747032,47.520091874294245,19.02984638752508,47.52175606378024
19.026899925882788,47.52040633987217,19.028846965747032,47.520091874294245
19.028155454174,47.518504184682705,19.028846965747032,47.520091874294245
19.013084985785675,47.51881351918117,19.01445530831779,47.51848112796977
19.01445530831779,47.51848112796977,19.01782579417282,47.51774816283851
19.01131621480561,47.5192815309434,19.013084985785675,47.51881351918117
19.036613813379834,47.527626013127524,19.037174904444335,47.52758910703884
19.036951585333465,47.527807767982125,19.037174904444335,47.52758910703884
19.035672577232386,47.527681706841875,19.036613813379834,47.527626013127524
19.013747381483057,47.537480395835836,19.01532533603098,47.53511708792273
19.01532533603098,47.53511708792273,19.017309098066264,47.532691466720756
19.00617246962554,47.540241895763764,19.006404128345924,47.54019981804417
19.006404128345924,47.54019981804417,19.006457850294947,47.540502845303735
19.006404128345924,47.54019981804417,19.013747381483057,47.537480395835836
19.001040897974224,47.54127610943642,19.00617246962554,47.540241895763764
19.00617246962554,47.540241895763764,19.006457850294947,47.540502845303735
18.996556012932924,47.54301562595981,19.001040897974224,47.54127610943642
19.03107390692769,47.52652612374741,19.031190490771497,47.527879001434485
19.02874225912325,47.52710590517629,19.03107390692769,47.52652612374741
19.027188744263924,47.52857626074975,19.02874225912325,47.52710590517629
19.009046888867516,47.52989003617639,19.010640815624647,47.52953809168203
19.006025916684102,47.528398652212466,19.00747409865492,47.52758051909082
18.9982353082622,47.53115639684042,19.000531335654316,47.53009550919869
18.994249184163454,47.532904546873766,18.9982353082622,47.53115639684042
18.993280190322956,47.5339699566998,18.994249184163454,47.532904546873766
18.99573312609969,47.52816966903256,18.999248774567167,47.52847142426974
18.993299828575502,47.52400342120591,18.993340134062787,47.52374580979592
18.993340134062787,47.52374580979592,18.993620197961476,47.523930353529515
18.990159750980354,47.52201347562287,18.993340134062787,47.52374580979592
18.99352130674692,47.52402362043028,18.993620197961476,47.523930353529515
18.993620197961476,47.523930353529515,18.996548039965745,47.522420452667184
19.001880247916787,47.52340400188167,19.002901325170505,47.52310941215865
19.002901325170505,47.52310941215865,19.004395800567234,47.522394071731384
18.996548039965745,47.522420452667184,18.99776555125993,47.521538388538694
18.999665658309915,47.5201559905694,19.001451143852517,47.521569889087644
18.999665658309915,47.5201559905694,19.00118387899152,47.51882807550928
18.993882354390603,47.519185617070846,18.99622580242885,47.51761614062648
18.99622580242885,47.51761614062648,19.02896525377379,47.547993406619995
18.99622580242885,47.51761614062648,19.02298511606442,47.47452963171711
19.001451143852517,47.521569889087644,19.002901325170505,47.52310941215865
18.992226417460067,47.52028850118774,18.993882354390603,47.519185617070846
18.992226417460067,47.52028850118774,18.98749000018449,47.52050013578703
18.996823704530193,47.51719365900583,18.99846322931541,47.51656924862892
18.98493391089605,47.518448799732155,18.99370065689543,47.51754132263799
18.990734306634636,47.516465846382914,18.99370065689543,47.51754132263799
19.034734116003133,47.52663540133039,19.036893461876286,47.52415759859559
19.036240790887543,47.51846303034079,19.03677885239402,47.52077655740839
19.03677885239402,47.52077655740839,19.036893461876286,47.52415759859559
19.036240790887543,47.51846303034079,19.036732511805802,47.51647609017598
19.039612451181622,47.51391383490497,19.039628127647372,47.514443541748555
19.03920293853008,47.51632172103301,19.039628127647372,47.514443541748555
19.03826462455017,47.51520179715794,19.039628127647372,47.514443541748555
19.038409251583982,47.51395154097565,19.039612451181622,47.51391383490497
19.039133193316637,47.51654433538881,19.03920293853008,47.51632172103301
19.036788109776634,47.51647890673048,19.03801042484132,47.51659413007703
19.04347337730209,47.51471460264023,19.047492131523818,47.51331237502949
19.03433389130032,47.51186433027891,19.035003973487516,47.51326576310115
19.030156244386593,47.51612541627994,19.03163765039046,47.515591300251835
19.03163765039046,47.515591300251835,19.032791894872418,47.51568141148561
19.032983094619603,47.514521117072555,19.035003973487516,47.51326576310115
19.035955029421327,47.512720705989864,19.037098882313497,47.51455940589345
19.038194731063925,47.50771183894596,19.038410190716974,47.50906107095185
19.035955029421327,47.512720705989864,19.038037819797974,47.51237293124608
19.02972653284842,47.51341610453875,19.030271374039003,47.511953703814996
19.024896870333627,47.51417611212815,19.026764794743624,47.51402750570955
19.023470031125296,47.515075143722896,19.024896870333627,47.51417611212815
19.0245249988375,47.51627546265361,19.02672509508205,47.51571907044586
19.023470031125296,47.515075143722896,19.0245249988375,47.51627546265361
19.02744570864818,47.51696413203413,19.030156244386593,47.51612541627994
19.02672509508205,47.51571907044586,19.02744570864818,47.51696413203413
19.026764794743624,47.51402750570955,19.02972653284842,47.51341610453875
19.023699556275606,47.51279702140821,19.026950141643884,47.51125322491457
19.022433666336525,47.51153612664088,19.02367544110428,47.51059510478753
19.02367544110428,47.51059510478753,19.025133797315334,47.50944675267393
